Acer_rubrum 235122 3941046 9606
Acer_rubrum 235131 3935384 9606
Acer_rubrum 235137 3944015 9606
Acer_rubrum 235150 3943700 9606
Acer_rubrum 235168 3929485 9606
Acer_rubrum 235181 3935999 9606
Acer_rubrum 235187 3944036 9606
Acer_rubrum 235187 3944037 9606
Acer_rubrum 235201 3929519 9606
Acer_rubrum 235215 3943228 9606
Acer_rubrum 235216 3949337 9606
Acer_rubrum 235258 3944225 9606
Acer_rubrum 235268 3945686 9606
Acer_rubrum 235280 3944031 9606
Acer_rubrum 235289 3937966 9606
Acer_rubrum 235302 3942105 9606
Acer_rubrum 235311 3943518 9606
Acer_rubrum 235315 3945788 9606
Acer_rubrum 235323 3941089 9606
Acer_rubrum 235329 3939887 9606
Acer_rubrum 235333 3944042 9606
Acer_rubrum 235333 3944043 9606
Acer_rubrum 235335 3943168 9606
Acer_rubrum 235336 3943300 9606
Acer_rubrum 235341 3935513 9606
Acer_rubrum 235341 3943412 9606
Acer_rubrum 235345 3943052 9606
Acer_rubrum 235348 3943903 9606
Acer_rubrum 235348 3943904 9606
Acer_rubrum 235372 3942326 9606
Acer_rubrum 235381 3947774 9606
Acer_rubrum 235418 3929386 9606
Acer_rubrum 235425 3938349 9606
Acer_rubrum 235444 3942480 9606
Acer_rubrum 235446 3943966 9606
Acer_rubrum 235453 3945836 9606
Acer_rubrum 235456 3936091 9606
Acer_rubrum 235471 3943140 9606
Acer_rubrum 235515 3929290 9606
Acer_rubrum 235521 3947951 9606
Acer_rubrum 235524 3935705 9606
Acer_rubrum 235528 3943176 9606
Acer_rubrum 235530 3940119 9606
Acer_rubrum 235560 3938862 9606
Acer_rubrum 235561 3942616 9606
Acer_rubrum 235585 3946080 9606
Acer_rubrum 235606 3942973 9606
Acer_rubrum 235632 3947354 9606
Acer_rubrum 235641 3936207 9606
Acer_rubrum 235665 3938428 9606
Acer_rubrum 235675 3939456 9606
Acer_rubrum 235690 3942734 9606
Acer_rubrum 235700 3943230 9606
Acer_rubrum 235713 3939857 9606
Acer_rubrum 235715 3940099 9606
Acer_rubrum 235718 3935865 9606
Acer_rubrum 235760 3946313 9606
Acer_rubrum 235769 3936226 9606
Acer_rubrum 235773 3947618 9606
Acer_rubrum 235793 3939660 9606
Acer_rubrum 235845 3939407 9606
Acer_rubrum 235857 3939216 9606
Acer_rubrum 235881 3939876 9606
Acer_rubrum 235884 3949956 9606
Acer_rubrum 235891 3947407 9606
Acer_rubrum 235927 3942957 9606
Acer_rubrum 235940 3936198 9606
Acer_rubrum 235944 3935957 9606
Acer_rubrum 235956 3938293 9606
Acer_rubrum 235984 3948130 9606
Acer_rubrum 235995 3942508 9606
Acer_rubrum 235998 3938472 9606
Acer_rubrum 236011 3946429 9606
Acer_rubrum 236015 3939208 9606
Acer_rubrum 236041 3943073 9606
Acer_rubrum 236079 3939959 9606
Acer_rubrum 236115 3942528 9606
Acer_rubrum 236142 3936248 9606
Acer_rubrum 236144 3936315 9606
Acer_rubrum 236146 3938369 9606
Acer_rubrum 236147 3942606 9606
Acer_rubrum 236171 3948071 9606
Acer_rubrum 236181 3946607 9606
Acer_rubrum 236262 3938153 9606
Acer_rubrum 236278 3936082 9606
Acer_rubrum 236318 3946779 9606
Acer_rubrum 236324 3936276 9606
Acer_rubrum 236397 3936274 9606
Acer_rubrum 236437 3936147 9606
Acer_rubrum 236480 3936190 9606
Acer_rubrum 236497 3938054 9606
Acer_rubrum 236502 3947768 9606
Acer_rubrum 236526 3946955 9606
Acer_rubrum 236580 3936373 9606
Acer_rubrum 236622 3936382 9606
Acer_rubrum 236642 3947522 9606
Acer_rubrum 236647 3948216 9606
Acer_rubrum 236649 3947917 9606
Acer_rubrum 236675 3937890 9606
Acer_rubrum 236767 3947056 9606
Acer_rubrum 236823 3936384 9606
Acer_rubrum 236838 3937767 9606
Acer_rubrum 236849 3947383 9606
Acer_rubrum 236858 3947239 9606
Acer_rubrum 236868 3936393 9606
Acer_rubrum 236898 3942881 9606
Acer_rubrum 236921 3937735 9606
Acer_rubrum 236951 3945042 9606
Acer_rubrum 236968 3942820 9606
Acer_rubrum 237015 3936434 9606
Acer_rubrum 237015 3937208 9606
Acer_rubrum 237059 3928666 9606
Acer_rubrum 237087 3936426 9606
Acer_rubrum 237087 3943897 9606
Acer_rubrum 237092 3937750 9606
Acer_rubrum 237114 3947557 9606
Acer_rubrum 237117 3937687 9606
Acer_rubrum 237132 3951235 9606
Acer_rubrum 237145 3936391 9606
Acer_rubrum 237152 3944933 9606
Acer_rubrum 237158 3928689 9606
Acer_rubrum 237174 3928644 9606
Acer_rubrum 237208 3936405 9606
Acer_rubrum 237271 3944800 9606
Acer_rubrum 237281 3937532 9606
Acer_rubrum 237281 3947556 9606
Acer_rubrum 237338 3936398 9606
Acer_rubrum 237382 3942497 9606
Acer_rubrum 237416 3936633 9606
Acer_rubrum 237450 3947605 9606
Acer_rubrum 237452 3937481 9606
Acer_rubrum 237463 3937106 9606
Acer_rubrum 237491 3928583 9606
Acer_rubrum 237562 3936121 9606
Acer_rubrum 237565 3942369 9606
Acer_rubrum 237581 3937325 9606
Acer_rubrum 237583 3937105 9606
Acer_rubrum 237583 3947699 9606
Acer_rubrum 237587 3947501 9606
Acer_rubrum 237596 3936420 9606
Acer_rubrum 237624 3936788 9606
Acer_rubrum 237634 3947963 9606
Acer_rubrum 237693 3937159 9606
Acer_rubrum 237714 3936985 9606
Acer_rubrum 237762 3936303 9606
Acer_rubrum 237764 3936770 9606
Acer_rubrum 237780 3942262 9606
Acer_rubrum 237781 3942019 9606
Acer_rubrum 237800 3936951 9606
Acer_rubrum 237817 3942089 9606
Acer_rubrum 237818 3942138 9606
Acer_rubrum 237823 3947372 9606
Acer_rubrum 237848 3948137 9606
Acer_rubrum 237849 3936908 9606
Acer_rubrum 237915 3947149 9606
Acer_rubrum 237930 3937174 9606
Acer_rubrum 237956 3948331 9606
Acer_rubrum 237984 3942145 9606
Acer_rubrum 237984 3946989 9606
Acer_rubrum 238015 3936208 9606
Acer_rubrum 238016 3936272 9606
Acer_rubrum 238083 3942153 9606
Acer_rubrum 238114 3948485 9606
Acer_rubrum 238141 3941945 9606
Acer_rubrum 238170 3937211 9606
Acer_rubrum 238191 3946924 9606
Acer_rubrum 238192 3945429 9606
Acer_rubrum 238219 3936336 9606
Acer_rubrum 238264 3944589 9606
Acer_rubrum 238265 3950088 9606
Acer_rubrum 238268 3948701 9606
Acer_rubrum 238273 3941879 9606
Acer_rubrum 238296 3941874 9606
Acer_rubrum 238309 3945602 9606
Acer_rubrum 238309 3946732 9606
Acer_rubrum 238344 3946373 9606
Acer_rubrum 238345 3928418 9606
Acer_rubrum 238368 3946579 9606
Acer_rubrum 238384 3936448 9606
Acer_rubrum 238408 3937281 9606
Acer_rubrum 238422 3945701 9606
Acer_rubrum 238426 3945758 9606
Acer_rubrum 238454 3944631 9606
Acer_rubrum 238455 3950181 9606
Acer_rubrum 238487 3941734 9606
Acer_rubrum 238510 3945714 9606
Acer_rubrum 238525 3936489 9606
Acer_rubrum 238531 3941707 9606
Acer_rubrum 238547 3934091 9606
Acer_rubrum 238568 3946442 9606
Acer_rubrum 238584 3945936 9606
Acer_rubrum 238585 3948938 9606
Acer_rubrum 238592 3933689 9606
Acer_rubrum 238609 3945910 9606
Acer_rubrum 238622 3937418 9606
Acer_rubrum 238650 3949068 9606
Acer_rubrum 238656 3941673 9606
Acer_rubrum 238675 3941694 9606
Acer_rubrum 238679 3936556 9606
Acer_rubrum 238695 3949328 9606
Acer_rubrum 238725 3949298 9606
Acer_rubrum 238733 3944547 9606
Acer_rubrum 238735 3936086 9606
Acer_rubrum 238738 3946119 9606
Acer_rubrum 238742 3933537 9606
Acer_rubrum 238760 3946346 9606
Acer_rubrum 238761 3931181 9606
Acer_rubrum 238775 3949286 9606
Acer_rubrum 238779 3928635 9606
Acer_rubrum 238795 3935881 9606
Acer_rubrum 238804 3936213 9606
Acer_rubrum 238818 3936373 9606
Acer_rubrum 238824 3933403 9606
Acer_rubrum 238846 3941819 9606
Acer_rubrum 238855 3937523 9606
Acer_rubrum 238855 3941843 9606
Acer_rubrum 238857 3931254 9606
Acer_rubrum 238863 3939031 9606
Acer_rubrum 238894 3946211 9606
Acer_rubrum 238902 3949486 9606
Acer_rubrum 238914 3944600 9606
Acer_rubrum 238914 3946267 9606
Acer_rubrum 238962 3950523 9606
Acer_rubrum 238967 3931008 9606
Acer_rubrum 238983 3937497 9606
Acer_rubrum 238990 3935761 9606
Acer_rubrum 239002 3928774 9606
Acer_rubrum 239005 3930983 9606
Acer_rubrum 239022 3935430 9606
Acer_rubrum 239031 3937582 9606
Acer_rubrum 239032 3935441 9606
Acer_rubrum 239042 3941995 9606
Acer_rubrum 239047 3935641 9606
Acer_rubrum 239053 3949693 9606
Acer_rubrum 239061 3941998 9606
Acer_rubrum 239063 3931306 9606
Acer_rubrum 239074 3935640 9606
Acer_rubrum 239080 3946438 9606
Acer_rubrum 239118 3946109 9606
Acer_rubrum 239121 3935615 9606
Acer_rubrum 239141 3944642 9606
Acer_rubrum 239153 3932570 9606
Acer_rubrum 239153 3946373 9606
Acer_rubrum 239156 3934434 9606
Acer_rubrum 239173 3946086 9606
Acer_rubrum 239183 3935425 9606
Acer_rubrum 239186 3930977 9606
Acer_rubrum 239207 3933067 9606
Acer_rubrum 239209 3932760 9606
Acer_rubrum 239210 3928910 9606
Acer_rubrum 239211 3930995 9606
Acer_rubrum 239227 3928238 9606
Acer_rubrum 239230 3944466 9606
Acer_rubrum 239233 3949879 9606
Acer_rubrum 239259 3946557 9606
Acer_rubrum 239260 3932407 9606
Acer_rubrum 239274 3944310 9606
Acer_rubrum 239283 3942052 9606
Acer_rubrum 239291 3931473 9606
Acer_rubrum 239309 3932904 9606
Acer_rubrum 239314 3950720 9606
Acer_rubrum 239325 3950068 9606
Acer_rubrum 239353 3928113 9606
Acer_rubrum 239357 3934520 9606
Acer_rubrum 239366 3930955 9606
Acer_rubrum 239370 3950038 9606
Acer_rubrum 239384 3932170 9606
Acer_rubrum 239392 3937763 9606
Acer_rubrum 239420 3930937 9606
Acer_rubrum 239421 3935440 9606
Acer_rubrum 239431 3932297 9606
Acer_rubrum 239438 3928075 9606
Acer_rubrum 239474 3928982 9606
Acer_rubrum 239503 3938490 9606
Acer_rubrum 239507 3929189 9606
Acer_rubrum 239516 3930875 9606
Acer_rubrum 239521 3941837 9606
Acer_rubrum 239522 3931523 9606
Acer_rubrum 239526 3946880 9606
Acer_rubrum 239530 3938570 9606
Acer_rubrum 239545 3931692 9606
Acer_rubrum 239574 3946144 9606
Acer_rubrum 239587 3934646 9606
Acer_rubrum 239593 3938635 9606
Acer_rubrum 239596 3930786 9606
Acer_rubrum 239599 3937842 9606
Acer_rubrum 239601 3932171 9606
Acer_rubrum 239614 3931914 9606
Acer_rubrum 239627 3934669 9606
Acer_rubrum 239632 3935509 9606
Acer_rubrum 239648 3929592 9606
Acer_rubrum 239665 3929611 9606
Acer_rubrum 239670 3929604 9606
Acer_rubrum 239676 3946979 9606
Acer_rubrum 239691 3929034 9606
Acer_rubrum 239699 3930338 9606
Acer_rubrum 239699 3941672 9606
Acer_rubrum 239717 3930350 9606
Acer_rubrum 239721 3929766 9606
Acer_rubrum 239723 3929913 9606
Acer_rubrum 239727 3930645 9606
Acer_rubrum 239734 3928991 9606
Acer_rubrum 239746 3929932 9606
Acer_rubrum 239752 3934958 9606
Acer_rubrum 239765 3930244 9606
Acer_rubrum 239771 3946232 9606
Acer_rubrum 239773 3932071 9606
Acer_rubrum 239778 3937931 9606
Acer_rubrum 239778 3946250 9606
Acer_rubrum 239781 3934741 9606
Acer_rubrum 239797 3932210 9606
Acer_rubrum 239800 3947173 9606
Acer_rubrum 239805 3930142 9606
Acer_rubrum 239809 3930082 9606
Acer_rubrum 239817 3938810 9606
Acer_rubrum 239817 3938811 9606
Acer_rubrum 239825 3937955 9606
Acer_rubrum 239849 3928877 9606
Acer_rubrum 239852 3935391 9606
Acer_rubrum 239853 3928928 9606
Acer_rubrum 239859 3930787 9606
Acer_rubrum 239863 3935855 9606
Acer_rubrum 239883 3935073 9606
Acer_rubrum 239890 3938033 9606
Acer_rubrum 239895 3930774 9606
Acer_rubrum 239897 3930714 9606
Acer_rubrum 239903 3944062 9606
Acer_rubrum 239905 3934575 9606
Acer_rubrum 239916 3927485 9606
Acer_rubrum 239920 3941730 9606
Acer_rubrum 239924 3934606 9606
Acer_rubrum 239936 3941147 9606
Acer_rubrum 239955 3947387 9606
Acer_rubrum 239998 3938121 9606
Acer_rubrum 240004 3935258 9606
Acer_rubrum 240006 3929025 9606
Acer_rubrum 240008 3946141 9606
Acer_rubrum 240019 3929105 9606
Acer_rubrum 240028 3935408 9606
Acer_rubrum 240046 3938150 9606
Acer_rubrum 240050 3929039 9606
Acer_rubrum 240059 3935680 9606
Acer_rubrum 240096 3945906 9606
Acer_rubrum 240117 3930620 9606
Acer_rubrum 240119 3935182 9606
Acer_rubrum 240123 3930610 9606
Acer_rubrum 240124 3938730 9606
Acer_rubrum 240124 3938731 9606
Acer_rubrum 240128 3947588 9606
Acer_rubrum 240132 3934565 9606
Acer_rubrum 240148 3943861 9606
Acer_rubrum 240150 3941823 9606
Acer_rubrum 240171 3938505 9606
Acer_rubrum 240172 3938506 9606
Acer_rubrum 240184 3938271 9606
Acer_rubrum 240185 3938262 9606
Acer_rubrum 240190 3941880 9606
Acer_rubrum 240190 3941881 9606
Acer_rubrum 240192 3930624 9606
Acer_rubrum 240202 3938267 9606
Acer_rubrum 240205 3929041 9606
Acer_rubrum 240240 3934589 9606
Acer_rubrum 240265 3943709 9606
Acer_rubrum 240273 3945913 9606
Acer_rubrum 240279 3929009 9606
Acer_rubrum 240302 3941820 9606
Acer_rubrum 240306 3947734 9606
Acer_rubrum 240309 3930603 9606
Acer_rubrum 240332 3943731 9606
Acer_rubrum 240337 3929060 9606
Acer_rubrum 240337 3930628 9606
Acer_rubrum 240372 3929025 9606
Acer_rubrum 240373 3938336 9606
Acer_rubrum 240412 3938366 9606
Acer_rubrum 240423 3930295 9606
Acer_rubrum 240438 3930111 9606
Acer_rubrum 240446 3947951 9606
Acer_rubrum 240448 3941752 9606
Acer_rubrum 240464 3943555 9606
Acer_rubrum 240465 3930508 9606
Acer_rubrum 240473 3935625 9606
Acer_rubrum 240476 3934531 9606
Acer_rubrum 240477 3934532 9606
Acer_rubrum 240491 3945785 9606
Acer_rubrum 240506 3930464 9606
Acer_rubrum 240508 3930122 9606
Acer_rubrum 240530 3927200 9606
Acer_rubrum 240536 3929076 9606
Acer_rubrum 240536 3938414 9606
Acer_rubrum 240548 3927165 9606
Acer_rubrum 240549 3948132 9606
Acer_rubrum 240588 3941799 9606
Acer_rubrum 240612 3945879 9606
Acer_rubrum 240616 3938503 9606
Acer_rubrum 240680 3941768 9606
Acer_rubrum 240682 3929114 9606
Acer_rubrum 240686 3945612 9606
Acer_rubrum 240700 3943295 9606
Acer_rubrum 240706 3930150 9606
Acer_rubrum 240709 3930172 9606
Acer_rubrum 240711 3929122 9606
Acer_rubrum 240757 3941317 9606
Acer_rubrum 240761 3948354 9606
Acer_rubrum 240787 3938600 9606
Acer_rubrum 240791 3941644 9606
Acer_rubrum 240797 3930323 9606
Acer_rubrum 240808 3934416 9606
Acer_rubrum 240808 3938616 9606
Acer_rubrum 240824 3929208 9606
Acer_rubrum 240827 3942134 9606
Acer_rubrum 240827 3942135 9606
Acer_rubrum 240871 3943069 9606
Acer_rubrum 240885 3941835 9606
Acer_rubrum 240886 3948549 9606
Acer_rubrum 240891 3942755 9606
Acer_rubrum 240895 3945456 9606
Acer_rubrum 240916 3938118 9606
Acer_rubrum 240917 3927207 9606
Acer_rubrum 240959 3942042 9606
Acer_rubrum 240967 3930371 9606
Acer_rubrum 240972 3934637 9606
Acer_rubrum 240972 3938664 9606
Acer_rubrum 240973 3934638 9606
Acer_rubrum 240990 3945596 9606
Acer_rubrum 240991 3930354 9606
Acer_rubrum 241024 3938689 9606
Acer_rubrum 241029 3938350 9606
Acer_rubrum 241035 3945554 9606
Acer_rubrum 241036 3948718 9606
Acer_rubrum 241044 3942528 9606
Acer_rubrum 241047 3948731 9606
Acer_rubrum 241060 3942824 9606
Acer_rubrum 241078 3927270 9606
Acer_rubrum 241098 3927232 9606
Acer_rubrum 241122 3929263 9606
Acer_rubrum 241123 3929269 9606
Acer_rubrum 241131 3929262 9606
Acer_rubrum 241131 3943118 9606
Acer_rubrum 241134 3934692 9606
Acer_rubrum 241154 3934931 9606
Acer_rubrum 241159 3938692 9606
Acer_rubrum 241166 3930389 9606
Acer_rubrum 241167 3941674 9606
Acer_rubrum 241168 3941674 9606
Acer_rubrum 241182 3934566 9606
Acer_rubrum 241197 3948934 9606
Acer_rubrum 241219 3941535 9606
Acer_rubrum 241220 3941536 9606
Acer_rubrum 241222 3945413 9606
Acer_rubrum 241224 3944488 9606
Acer_rubrum 241227 3934499 9606
Acer_rubrum 241259 3938722 9606
Acer_rubrum 241276 3927296 9606
Acer_rubrum 241280 3955223 9606
Acer_rubrum 241294 3941596 9606
Acer_rubrum 241294 3941597 9606
Acer_rubrum 241298 3929284 9606
Acer_rubrum 241298 3942056 9606
Acer_rubrum 241298 3942911 9606
Acer_rubrum 241326 3942428 9606
Acer_rubrum 241328 3935215 9606
Acer_rubrum 241335 3949163 9606
Acer_rubrum 241341 3934010 9606
Acer_rubrum 241341 3934393 9606
Acer_rubrum 241353 3929329 9606
Acer_rubrum 241354 3945073 9606
Acer_rubrum 241354 3945074 9606
Acer_rubrum 241356 3941674 9606
Acer_rubrum 241357 3944761 9606
Acer_rubrum 241359 3930425 9606
Acer_rubrum 241377 3938759 9606
Acer_rubrum 241379 3945181 9606
Acer_rubrum 241381 3944980 9606
Acer_rubrum 241390 3935172 9606
Acer_rubrum 241391 3935173 9606
Acer_rubrum 241402 3942061 9606
Acer_rubrum 241403 3942062 9606
Acer_rubrum 241422 3942394 9606
Acer_rubrum 241424 3935328 9606
Acer_rubrum 241432 3934382 9606
Acer_rubrum 241440 3945357 9606
Acer_rubrum 241445 3934219 9606
Acer_rubrum 241445 3942239 9606
Acer_rubrum 241446 3927275 9606
Acer_rubrum 241450 3929511 9606
Acer_rubrum 241450 3949296 9606
Acer_rubrum 241462 3938811 9606
Acer_rubrum 241478 3935358 9606
Acer_rubrum 241496 3930462 9606
Acer_rubrum 241515 3944887 9606
Acer_rubrum 241527 3938851 9606
Acer_rubrum 241535 3942550 9606
Acer_rubrum 241563 3935539 9606
Acer_rubrum 241566 3944885 9606
Acer_rubrum 241580 3933759 9606
Acer_rubrum 241582 3949502 9606
Acer_rubrum 241606 3938995 9606
Acer_rubrum 241615 3929649 9606
Acer_rubrum 241623 3933424 9606
Acer_rubrum 241628 3933518 9606
Acer_rubrum 241665 3933375 9606
Acer_rubrum 241665 3942702 9606
Acer_rubrum 241672 3939020 9606
Acer_rubrum 241680 3930477 9606
Acer_rubrum 241693 3929838 9606
Acer_rubrum 241707 3927349 9606
Acer_rubrum 241717 3933360 9606
Acer_rubrum 241719 3944914 9606
Acer_rubrum 241758 3945171 9606
Acer_rubrum 241758 3945172 9606
Acer_rubrum 241767 3935661 9606
Acer_rubrum 241767 3942931 9606
Acer_rubrum 241780 3955962 9606
Acer_rubrum 241795 3942201 9606
Acer_rubrum 241806 3935779 9606
Acer_rubrum 241806 3935780 9606
Acer_rubrum 241822 3945063 9606
Acer_rubrum 241822 3945091 9606
Acer_rubrum 241823 3945064 9606
Acer_rubrum 241847 3934376 9606
Acer_rubrum 241856 3939163 9606
Acer_rubrum 241863 3930515 9606
Acer_rubrum 241874 3942950 9606
Acer_rubrum 241879 3930073 9606
Acer_rubrum 241898 3943580 9606
Acer_rubrum 241902 3940185 9606
Acer_rubrum 241921 3927281 9606
Acer_rubrum 241934 3945075 9606
Acer_rubrum 241937 3935799 9606
Acer_rubrum 241950 3930243 9606
Acer_rubrum 241952 3939665 9606
Acer_rubrum 241952 3939948 9606
Acer_rubrum 241959 3945163 9606
Acer_rubrum 241963 3943833 9606
Acer_rubrum 241969 3940419 9606
Acer_rubrum 241977 3933278 9606
Acer_rubrum 242001 3933310 9606
Acer_rubrum 242014 3935761 9606
Acer_rubrum 242016 3935768 9606
Acer_rubrum 242026 3944066 9606
Acer_rubrum 242052 3930611 9606
Acer_rubrum 242056 3939153 9606
Acer_rubrum 242058 3939156 9606
Acer_rubrum 242060 3927268 9606
Acer_rubrum 242071 3930329 9606
Acer_rubrum 242079 3942987 9606
Acer_rubrum 242086 3942798 9606
Acer_rubrum 242086 3944903 9606
Acer_rubrum 242096 3942608 9606
Acer_rubrum 242099 3943470 9606
Acer_rubrum 242116 3934588 9606
Acer_rubrum 242116 3935962 9606
Acer_rubrum 242118 3930414 9606
Acer_rubrum 242127 3944469 9606
Acer_rubrum 242128 3942641 9606
Acer_rubrum 242130 3940599 9606
Acer_rubrum 242134 3930463 9606
Acer_rubrum 242136 3936328 9606
Acer_rubrum 242138 3944293 9606
Acer_rubrum 242140 3934591 9606
Acer_rubrum 242177 3930449 9606
Acer_rubrum 242182 3942865 9606
Acer_rubrum 242188 3939049 9606
Acer_rubrum 242195 3933191 9606
Acer_rubrum 242198 3942578 9606
Acer_rubrum 242200 3933177 9606
Acer_rubrum 242212 3944948 9606
Acer_rubrum 242216 3942770 9606
Acer_rubrum 242216 3950188 9606
Acer_rubrum 242224 3943337 9606
Acer_rubrum 242224 3944586 9606
Acer_rubrum 242295 3944725 9606
